gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,3264,8448,7168,torch.float8_e4m3fn,flydsl,1000029,0,157.6503,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x8,2507.48,882.33,0.0
gfx950,256,3328,576,7168,torch.float8_e4m3fn,flydsl,270,0,27.1058,flydsl_bpreshuflle_64x64x256_F8_F8_B16_0x1x0x2_default,1013.85,1173.83,0.0
gfx950,256,3328,1536,128,torch.float8_e4m3fn,flydsl,1673,0,6.5292,flydsl_bpreshuflle_64x64x128_F8_F8_B16_0x2x0x1_default,200.43,1661.18,0.0
gfx950,256,3328,1536,1536,torch.float8_e4m3fn,flydsl,483,0,15.1716,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x4x2_default,1035.06,1166.31,0.0
gfx950,256,3328,1536,7168,torch.float8_e4m3fn,flydsl,483,0,46.6377,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x4x2_default,1571.32,966.79,0.0
gfx950,256,3328,2048,512,torch.float8_e4m3fn,flydsl,603,0,9.8552,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x2x4x2_default,708.19,1662.47,0.0
gfx950,256,3328,2176,7168,torch.float8_e4m3fn,flydsl,1000002,0,59.2304,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_1x8,1752.77,910.62,0.0
gfx950,256,3328,2304,1536,torch.float8_e4m3fn,flydsl,1103,0,17.1143,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x4x0x2_default,1376.35,1401.53,0.0
gfx950,256,3328,3072,512,torch.float8_e4m3fn,flydsl,1821,0,12.8654,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x0x1_default,813.73,1844.02,0.0
gfx950,256,3328,3584,7168,torch.float8_e4m3fn,flydsl,1000035,0,81.5814,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2095.98,899.72,0.0
gfx950,256,3328,6400,7168,torch.float8_e4m3fn,flydsl,1000025,0,143.4856,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2128.06,782.86,0.0
gfx950,256,3328,7168,768,torch.float8_e4m3fn,flydsl,735,0,29.1329,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x2x4x2_default,1257.73,1914.37,0.0
gfx950,256,3328,7168,1024,torch.float8_e4m3fn,flydsl,245,0,34.3597,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x0x4x2_default,1421.88,1701.36,0.0
gfx950,256,3328,7168,1536,torch.float8_e4m3fn,flydsl,727,0,45.7891,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1600.44,1394.04,0.0
gfx950,256,3328,7168,1792,torch.float8_e4m3fn,flydsl,727,0,51.2047,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1669.7,1299.08,0.0
gfx950,256,3328,7168,4224,torch.float8_e4m3fn,flydsl,1000025,0,96.6751,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2084.59,952.11,0.0
gfx950,256,3328,8448,7168,torch.float8_e4m3fn,flydsl,1000031,0,161.8874,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2489.73,868.75,0.0
gfx950,256,3392,576,7168,torch.float8_e4m3fn,flydsl,456,0,27.6703,flydsl_bpreshuflle_64x64x256_F8_F8_B16_1x1x4x2_default,1012.26,1169.13,0.0
gfx950,256,3392,1536,128,torch.float8_e4m3fn,flydsl,1539,0,6.666,flydsl_bpreshuflle_32x128x128_F8_F8_B16_1x1x0x1_default,200.09,1657.82,0.0
gfx950,256,3392,1536,1536,torch.float8_e4m3fn,flydsl,229,0,15.0485,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x0x4x2_default,1063.59,1195.44,0.0
gfx950,256,3392,1536,7168,torch.float8_e4m3fn,flydsl,229,0,48.5507,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x0x4x2_default,1538.44,942.19,0.0
gfx950,256,3392,2048,512,torch.float8_e4m3fn,flydsl,723,0,9.7705,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x2x4x2_default,728.06,1707.07,0.0
gfx950,256,3392,2176,7168,torch.float8_e4m3fn,flydsl,1000008,0,58.8916,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_3x8,1796.76,928.37,0.0
gfx950,256,3392,2304,1536,torch.float8_e4m3fn,flydsl,1740,0,18.7337,flydsl_bpreshuflle_64x256x256_F8_F8_B16_0x2x4x1_default,1281.55,1301.37,0.0
gfx950,256,3392,3072,512,torch.float8_e4m3fn,flydsl,725,0,12.9649,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x4x2_default,823.02,1862.72,0.0
gfx950,256,3392,3584,7168,torch.float8_e4m3fn,flydsl,1000035,0,80.9294,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2153.5,918.3,0.0
gfx950,256,3392,6400,7168,torch.float8_e4m3fn,flydsl,1000035,0,143.5244,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2168.39,791.55,0.0
gfx950,256,3392,7168,768,torch.float8_e4m3fn,flydsl,228,0,29.816,flydsl_bpreshuflle_112x128x256_F8_F8_B16_1x0x4x2_default,1252.55,1902.93,0.0
gfx950,256,3392,7168,1024,torch.float8_e4m3fn,flydsl,481,0,35.5266,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x1x4x2_default,1401.62,1673.14,0.0
gfx950,256,3392,7168,1536,torch.float8_e4m3fn,flydsl,1000031,0,50.7367,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,1472.15,1278.13,0.0
gfx950,256,3392,7168,1792,torch.float8_e4m3fn,flydsl,1000031,0,54.5471,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,1597.53,1238.4,0.0
gfx950,256,3392,7168,4224,torch.float8_e4m3fn,flydsl,1000035,0,99.3424,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2067.63,938.5,0.0
gfx950,256,3392,8448,7168,torch.float8_e4m3fn,flydsl,1000028,0,162.8571,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,2522.5,873.04,0.0
gfx950,256,3456,576,7168,torch.float8_e4m3fn,flydsl,1914,0,28.521,flydsl_bpreshuflle_64x64x256_F8_F8_B16_0x3x0x1_default,1000.6,1152.93,0.0
gfx950,256,3456,1536,128,torch.float8_e4m3fn,flydsl,2139,0,6.6427,flydsl_bpreshuflle_64x128x128_F8_F8_B16_0x4x0x1_default,204.58,1694.46,0.0
gfx950,256,3456,1536,1536,torch.float8_e4m3fn,flydsl,1094,0,14.3957,flydsl_bpreshuflle_96x128x256_F8_F8_B16_1x4x0x2_default,1132.8,1270.14,0.0
gfx950,256,3456,1536,7168,torch.float8_e4m3fn,flydsl,477,0,48.4366,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x1x4x2_default,1571.16,957.94,0.0
gfx950,256,3456,2048,512,torch.float8_e4m3fn,flydsl,723,0,10.1021,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x2x4x2_default,717.45,1680.23,0.0
gfx950,256,3456,2176,7168,torch.float8_e4m3fn,flydsl,1000002,0,58.781,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_1x8,1834.1,942.66,0.0
gfx950,256,3456,2304,1536,torch.float8_e4m3fn,flydsl,714,0,18.1074,flydsl_bpreshuflle_96x192x256_F8_F8_B16_1x2x4x2_default,1350.89,1368.09,0.0
gfx950,256,3456,3072,512,torch.float8_e4m3fn,flydsl,725,0,12.8568,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x4x2_default,845.59,1911.52,0.0
gfx950,256,3456,3584,7168,torch.float8_e4m3fn,ck,158,0,79.5194,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2233.04,946.13,0.0
gfx950,256,3456,6400,7168,torch.float8_e4m3fn,ck,158,0,142.7032,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2222.02,805.06,0.0
gfx950,256,3456,7168,768,torch.float8_e4m3fn,flydsl,715,0,27.9765,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x2x4x2_default,1360.1,2062.6,0.0
gfx950,256,3456,7168,1024,torch.float8_e4m3fn,flydsl,225,0,33.572,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x0x4x2_default,1511.21,1799.84,0.0
gfx950,256,3456,7168,1536,torch.float8_e4m3fn,flydsl,225,0,47.0079,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x0x4x2_default,1618.91,1401.12,0.0
gfx950,256,3456,7168,1792,torch.float8_e4m3fn,flydsl,1258,0,52.5059,flydsl_bpreshuflle_96x256x256_F8_F8_B16_0x0x4x1_default,1690.95,1306.2,0.0
gfx950,256,3456,7168,4224,torch.float8_e4m3fn,flydsl,1000005,0,99.4732,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_2x8,2103.87,949.21,0.0
gfx950,256,3456,8448,7168,torch.float8_e4m3fn,flydsl,1000028,0,162.4762,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,2576.12,884.56,0.0
gfx950,256,3520,576,7168,torch.float8_e4m3fn,flydsl,662,0,27.8252,flydsl_bpreshuflle_128x64x256_F8_F8_B16_1x2x0x2_default,1044.61,1200.9,0.0
gfx950,256,3520,1536,128,torch.float8_e4m3fn,flydsl,1677,0,6.8119,flydsl_bpreshuflle_64x192x128_F8_F8_B16_0x2x0x1_default,203.19,1682.44,0.0
gfx950,256,3520,1536,1536,torch.float8_e4m3fn,flydsl,229,0,15.2115,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x0x4x2_default,1091.9,1221.41,0.0
gfx950,256,3520,1536,7168,torch.float8_e4m3fn,flydsl,483,0,48.4027,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x4x2_default,1601.37,972.15,0.0
gfx950,256,3520,2048,512,torch.float8_e4m3fn,flydsl,402,0,10.284,flydsl_bpreshuflle_80x128x256_F8_F8_B16_1x1x0x2_default,717.81,1679.18,0.0
gfx950,256,3520,2176,7168,torch.float8_e4m3fn,flydsl,1000008,0,59.3904,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_3x8,1848.9,945.4,0.0
gfx950,256,3520,2304,1536,torch.float8_e4m3fn,flydsl,172,0,17.7094,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x0x0x2_default,1406.83,1421.04,0.0
gfx950,256,3520,3072,512,torch.float8_e4m3fn,flydsl,665,0,12.9719,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x0x2_default,853.61,1927.4,0.0
gfx950,256,3520,3584,7168,torch.float8_e4m3fn,flydsl,1000032,0,83.3966,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x8,2168.65,913.14,0.0
gfx950,256,3520,6400,7168,torch.float8_e4m3fn,flydsl,1000031,0,147.5017,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2189.54,787.53,0.0
gfx950,256,3520,7168,768,torch.float8_e4m3fn,flydsl,1744,0,30.9125,flydsl_bpreshuflle_80x256x256_F8_F8_B16_0x2x4x1_default,1253.71,1897.97,0.0
gfx950,256,3520,7168,1024,torch.float8_e4m3fn,flydsl,1250,0,38.1446,flydsl_bpreshuflle_80x256x256_F8_F8_B16_0x0x4x1_default,1354.68,1609.85,0.0
gfx950,256,3520,7168,1536,torch.float8_e4m3fn,flydsl,1000028,0,49.6943,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,1559.75,1345.82,0.0
gfx950,256,3520,7168,1792,torch.float8_e4m3fn,flydsl,1000025,0,55.2232,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,1637.52,1260.62,0.0
gfx950,256,3520,7168,4224,torch.float8_e4m3fn,flydsl,1000031,0,101.5076,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2099.89,941.89,0.0
gfx950,256,3520,8448,7168,torch.float8_e4m3fn,flydsl,1000032,0,163.6793,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x8,2604.54,887.47,0.0
gfx950,256,3584,576,7168,torch.float8_e4m3fn,flydsl,758,0,27.6999,flydsl_bpreshuflle_64x64x256_F8_F8_B16_0x3x0x2_default,1068.42,1225.55,0.0
gfx950,256,3584,1536,128,torch.float8_e4m3fn,flydsl,273,0,6.3462,flydsl_bpreshuflle_64x192x128_F8_F8_B16_0x1x0x2_default,222.07,1838.17,0.0
gfx950,256,3584,1536,1536,torch.float8_e4m3fn,flydsl,1148,0,15.1485,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x4x4x2_default,1116.38,1245.96,0.0
gfx950,256,3584,1536,7168,torch.float8_e4m3fn,flydsl,235,0,48.0321,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x0x4x2_default,1643.07,993.3,0.0
gfx950,256,3584,2048,512,torch.float8_e4m3fn,flydsl,603,0,10.0671,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x2x4x2_default,746.61,1744.66,0.0
gfx950,256,3584,2176,7168,torch.float8_e4m3fn,flydsl,1000008,0,60.542,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_3x8,1846.71,939.6,0.0
gfx950,256,3584,2304,1536,torch.float8_e4m3fn,flydsl,896,0,18.0895,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x3x0x2_default,1402.31,1412.92,0.0
gfx950,256,3584,3072,512,torch.float8_e4m3fn,flydsl,659,0,13.0185,flydsl_bpreshuflle_112x192x256_F8_F8_B16_1x2x0x2_default,866.02,1953.22,0.0
gfx950,256,3584,3584,7168,torch.float8_e4m3fn,flydsl,1000035,0,84.0569,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2190.74,916.88,0.0
gfx950,256,3584,6400,7168,torch.float8_e4m3fn,flydsl,1000029,0,147.3326,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x8,2231.91,797.11,0.0
gfx950,256,3584,7168,768,torch.float8_e4m3fn,flydsl,481,0,30.4429,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x1x4x2_default,1296.2,1959.0,0.0
gfx950,256,3584,7168,1024,torch.float8_e4m3fn,flydsl,228,0,37.11,flydsl_bpreshuflle_112x128x256_F8_F8_B16_1x0x4x2_default,1417.77,1681.23,0.0
gfx950,256,3584,7168,1536,torch.float8_e4m3fn,flydsl,1000031,0,50.1619,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,1573.31,1353.52,0.0
gfx950,256,3584,7168,1792,torch.float8_e4m3fn,flydsl,1000034,0,55.926,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,1646.34,1263.24,0.0
gfx950,256,3584,7168,4224,torch.float8_e4m3fn,flydsl,1000026,0,101.4996,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x8,2138.24,953.67,0.0
gfx950,256,3584,8448,7168,torch.float8_e4m3fn,flydsl,1000031,0,163.4339,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2655.88,898.23,0.0
gfx950,256,3648,576,7168,torch.float8_e4m3fn,flydsl,19,0,29.6002,flydsl_bpreshuflle_48x192x256_F8_F8_B16_0x0x0x2_default,1017.68,1164.86,0.0
gfx950,256,3648,1536,128,torch.float8_e4m3fn,flydsl,1315,0,6.8051,flydsl_bpreshuflle_96x128x128_F8_F8_B16_1x0x0x1_default,210.79,1744.31,0.0
gfx950,256,3648,1536,1536,torch.float8_e4m3fn,flydsl,712,0,14.7724,flydsl_bpreshuflle_96x128x256_F8_F8_B16_1x2x4x2_default,1165.24,1297.64,0.0
gfx950,256,3648,1536,7168,torch.float8_e4m3fn,flydsl,725,0,49.2619,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x4x2_default,1630.66,981.8,0.0
gfx950,256,3648,2048,512,torch.float8_e4m3fn,flydsl,603,0,10.1513,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x2x4x2_default,753.64,1759.24,0.0
gfx950,256,3648,2176,7168,torch.float8_e4m3fn,flydsl,245,0,66.8985,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x0x4x2_default,1701.08,861.34,0.0
gfx950,256,3648,2304,1536,torch.float8_e4m3fn,flydsl,472,0,19.527,flydsl_bpreshuflle_96x192x256_F8_F8_B16_1x1x4x2_default,1322.28,1329.04,0.0
gfx950,256,3648,3072,512,torch.float8_e4m3fn,flydsl,655,0,13.1652,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x2x0x2_default,871.66,1963.81,0.0
gfx950,256,3648,3584,7168,torch.float8_e4m3fn,flydsl,1000031,0,84.2256,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2225.39,925.94,0.0
gfx950,256,3648,6400,7168,torch.float8_e4m3fn,ck,158,0,147.3875,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2270.92,805.49,0.0
gfx950,256,3648,7168,768,torch.float8_e4m3fn,flydsl,715,0,32.0909,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x2x4x2_default,1251.59,1888.52,0.0
gfx950,256,3648,7168,1024,torch.float8_e4m3fn,flydsl,233,0,36.0945,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x0x4x2_default,1483.69,1755.76,0.0
gfx950,256,3648,7168,1536,torch.float8_e4m3fn,flydsl,715,0,52.7511,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x2x4x2_default,1522.8,1306.34,0.0
gfx950,256,3648,7168,1792,torch.float8_e4m3fn,flydsl,1000035,0,56.9332,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,1646.1,1259.02,0.0
gfx950,256,3648,7168,4224,torch.float8_e4m3fn,flydsl,1000034,0,100.7914,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,2191.71,972.15,0.0
gfx950,256,3648,8448,7168,torch.float8_e4m3fn,flydsl,1000031,0,164.3807,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2687.73,902.42,0.0
gfx950,256,3712,576,7168,torch.float8_e4m3fn,cktile,84,0,32.1865,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_80x64x256_1x4x1_16x16x128_default,952.32,1087.8,0.0
gfx950,256,3712,1536,128,torch.float8_e4m3fn,flydsl,1543,0,6.4869,flydsl_bpreshuflle_32x256x128_F8_F8_B16_1x1x0x1_default,225.01,1861.45,0.0
gfx950,256,3712,1536,1536,torch.float8_e4m3fn,flydsl,235,0,15.3385,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x0x4x2_default,1141.92,1268.98,0.0
gfx950,256,3712,1536,7168,torch.float8_e4m3fn,flydsl,483,0,49.744,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x4x2_default,1643.19,985.46,0.0
gfx950,256,3712,2048,512,torch.float8_e4m3fn,flydsl,233,0,10.4306,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x0x4x2_default,746.33,1740.41,0.0
gfx950,256,3712,2176,7168,torch.float8_e4m3fn,ck,63,0,65.6913,a8w8_bpreshuffle_256x128x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1762.73,888.39,0.0
gfx950,256,3712,2304,1536,torch.float8_e4m3fn,flydsl,702,0,20.912,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x2x4x2_default,1256.37,1259.83,0.0
gfx950,256,3712,3072,512,torch.float8_e4m3fn,flydsl,725,0,13.2091,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x4x2_default,884.01,1989.53,0.0
gfx950,256,3712,3584,7168,torch.float8_e4m3fn,flydsl,1000031,0,85.6229,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2227.48,921.54,0.0
gfx950,256,3712,6400,7168,torch.float8_e4m3fn,flydsl,1000029,0,151.1605,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x8,2253.09,793.83,0.0
gfx950,256,3712,7168,768,torch.float8_e4m3fn,flydsl,242,0,31.0947,flydsl_bpreshuflle_224x128x128_F8_F8_B16_1x0x4x2_default,1314.35,1980.11,0.0
gfx950,256,3712,7168,1024,torch.float8_e4m3fn,flydsl,233,0,35.8278,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x0x4x2_default,1520.95,1796.27,0.0
gfx950,256,3712,7168,1536,torch.float8_e4m3fn,flydsl,424,0,51.5879,flydsl_bpreshuflle_160x192x128_F8_F8_B16_1x1x0x2_default,1584.45,1355.49,0.0
gfx950,256,3712,7168,1792,torch.float8_e4m3fn,flydsl,1000031,0,58.0536,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,1642.65,1252.5,0.0
gfx950,256,3712,7168,4224,torch.float8_e4m3fn,flydsl,1000034,0,104.0728,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,2159.85,952.91,0.0
gfx950,256,3712,8448,7168,torch.float8_e4m3fn,flydsl,1000025,0,168.2753,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2671.59,890.69,0.0
gfx950,256,3776,576,7168,torch.float8_e4m3fn,flydsl,460,0,31.9725,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x1x4x2_default,975.23,1111.74,0.0
gfx950,256,3776,1536,128,torch.float8_e4m3fn,flydsl,985,0,7.0264,flydsl_bpreshuflle_64x192x128_F8_F8_B16_0x4x0x2_default,211.31,1747.67,0.0
gfx950,256,3776,1536,1536,torch.float8_e4m3fn,flydsl,725,0,15.5943,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x4x2_default,1142.56,1267.07,0.0
gfx950,256,3776,1536,7168,torch.float8_e4m3fn,flydsl,483,0,49.7047,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x4x2_default,1672.84,999.43,0.0
gfx950,256,3776,2048,512,torch.float8_e4m3fn,flydsl,723,0,10.3018,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x2x4x2_default,768.69,1790.79,0.0
gfx950,256,3776,2176,7168,torch.float8_e4m3fn,flydsl,420,0,66.679,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x1x0x2_default,1766.57,886.29,0.0
gfx950,256,3776,2304,1536,torch.float8_e4m3fn,flydsl,483,0,20.3601,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x4x2_default,1312.67,1313.29,0.0
gfx950,256,3776,3072,512,torch.float8_e4m3fn,flydsl,665,0,13.3975,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x2x0x2_default,886.6,1993.35,0.0
gfx950,256,3776,3584,7168,torch.float8_e4m3fn,flydsl,1000034,0,83.9303,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,2311.58,951.06,0.0
gfx950,256,3776,6400,7168,torch.float8_e4m3fn,flydsl,1000031,0,151.6176,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2285.02,799.87,0.0
gfx950,256,3776,7168,768,torch.float8_e4m3fn,flydsl,233,0,32.7761,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x0x4x2_default,1268.42,1908.03,0.0
gfx950,256,3776,7168,1024,torch.float8_e4m3fn,flydsl,1513,0,37.8257,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x1x4x1_default,1465.46,1727.38,0.0
gfx950,256,3776,7168,1536,torch.float8_e4m3fn,flydsl,176,0,52.6691,flydsl_bpreshuflle_160x192x128_F8_F8_B16_1x0x0x2_default,1578.68,1346.95,0.0
gfx950,256,3776,7168,1792,torch.float8_e4m3fn,flydsl,1000025,0,58.1812,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,1667.31,1267.5,0.0
gfx950,256,3776,7168,4224,torch.float8_e4m3fn,flydsl,1000035,0,103.4546,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x8,2210.21,970.09,0.0
gfx950,256,3776,8448,7168,torch.float8_e4m3fn,flydsl,1000025,0,168.4878,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2714.22,898.71,0.0
gfx950,256,3840,576,7168,torch.float8_e4m3fn,flydsl,645,0,28.4984,flydsl_bpreshuflle_80x64x256_F8_F8_B16_1x2x0x2_default,1112.66,1265.95,0.0
gfx950,256,3840,1536,128,torch.float8_e4m3fn,flydsl,2139,0,6.9491,flydsl_bpreshuflle_64x128x128_F8_F8_B16_0x4x0x1_default,217.29,1796.58,0.0
gfx950,256,3840,1536,1536,torch.float8_e4m3fn,flydsl,408,0,15.1761,flydsl_bpreshuflle_96x128x256_F8_F8_B16_1x1x0x2_default,1193.94,1321.42,0.0
gfx950,256,3840,1536,7168,torch.float8_e4m3fn,flydsl,235,0,49.8207,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x0x4x2_default,1697.23,1010.26,0.0
gfx950,256,3840,2048,512,torch.float8_e4m3fn,flydsl,603,0,10.2823,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x2x4x2_default,783.2,1822.87,0.0
gfx950,256,3840,2176,7168,torch.float8_e4m3fn,ck,58,0,66.8642,a8w8_bpreshuffle_256x160x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1791.53,894.86,0.0
gfx950,256,3840,2304,1536,torch.float8_e4m3fn,flydsl,471,0,20.0021,flydsl_bpreshuflle_96x192x128_F8_F8_B16_1x1x4x2_default,1358.81,1356.45,0.0
gfx950,256,3840,3072,512,torch.float8_e4m3fn,flydsl,411,0,13.5351,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x1x0x2_default,892.46,2004.56,0.0
gfx950,256,3840,3584,7168,torch.float8_e4m3fn,flydsl,1000031,0,83.6389,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,2358.95,965.34,0.0
gfx950,256,3840,6400,7168,torch.float8_e4m3fn,ck,158,0,148.5551,a8w8_bpreshuffle_256x192x256x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2371.66,824.96,0.0
gfx950,256,3840,7168,768,torch.float8_e4m3fn,flydsl,473,0,31.5245,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x1x4x2_default,1341.13,2014.45,0.0
gfx950,256,3840,7168,1024,torch.float8_e4m3fn,flydsl,473,0,36.1441,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x1x4x2_default,1559.63,1834.94,0.0
gfx950,256,3840,7168,1536,torch.float8_e4m3fn,flydsl,225,0,53.3596,flydsl_bpreshuflle_96x256x128_F8_F8_B16_1x0x4x2_default,1584.67,1348.56,0.0
gfx950,256,3840,7168,1792,torch.float8_e4m3fn,flydsl,1000032,0,57.5159,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x8,1715.18,1300.1,0.0
gfx950,256,3840,7168,4224,torch.float8_e4m3fn,flydsl,1000034,0,106.004,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,2193.62,957.96,0.0
gfx950,256,3840,8448,7168,torch.float8_e4m3fn,flydsl,1000032,0,169.4674,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x8,2744.27,902.6,0.0
gfx950,256,3904,576,7168,torch.float8_e4m3fn,cktile,109,0,32.9607,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_48x192x256_1x4x1_16x16x128_default,978.06,1110.72,0.0
